72	0.124181
9	0.170546
84	0.172098
8	0.145591
70	0.220038
9	0.227258
112	0.177175
72	0.147911
9	0.175904
45	0.199379
81	0.137088
77	0.250385
10	0.165780
56	0.202671
43	0.124577
30	0.239965
84	0.152451
70	0.288076
81	0.314250
81	0.241752
77	0.153560
98	0.174218
56	0.247209
34	0.195036
27	0.191459
4	0.259567
47	0.179360
68	0.157436
84	0.156234
17	0.197214
104	0.273778
88	0.175871
44	0.210983
69	0.186331
98	0.312573
112	0.168802
91	0.192651
102	0.187238
6	0.129935
12	0.115020
104	0.234479
44	0.302985
104	0.213372
84	0.103617
34	0.164744
113	0.113304
65	0.132379
9	0.165285
47	0.195218
104	0.186544
9	0.146904
34	0.137157
84	0.181344
98	0.211400
18	0.195156
72	0.162303
65	0.177514
68	0.164867
6	0.127737
44	0.266934
17	0.162869
34	0.186308
36	0.198254
27	0.138517
6	0.144577
34	0.189995
81	0.237453
6	0.142808
8	0.091905
6	0.131008
112	0.179565
47	0.137296
44	0.167530
9	0.172848
6	0.159579
104	0.115500
17	0.165066
17	0.141842
6	0.133572
6	0.186769
6	0.146526
67	0.172733
51	0.377589
9	0.156955
44	0.174117
17	0.161272
6	0.120761
12	0.148867
80	0.174658
17	0.180388
112	0.095630
29	0.173288
72	0.128709
72	0.107835
112	0.160690
58	0.174347
41	0.183525
40	0.168268
53	0.117293
0	0.200945
14	0.115669
115	0.098595
80	0.128394
60	0.077440
119	0.123288
53	0.261652
102	0.115440
13	0.162926
47	0.149357
18	0.230223
24	0.195846
29	0.115814
5	0.151230
2	0.124930
42	0.261968
95	0.119251
95	0.179491
79	0.122279
74	0.132179
4	0.142421
99	0.094872
52	0.137308
107	0.120849
101	0.194839
58	0.216808
18	0.210570
64	0.171633
0	0.195746
118	0.196762
21	0.206820
28	0.130011
102	0.083321
47	0.159808
79	0.265102
18	0.209730
18	0.160614
43	0.080441
115	0.115443
11	0.157639
67	0.199636
102	0.092857
38	0.077166
26	0.167027
99	0.179292
54	0.210642
52	0.135257
53	0.267403
28	0.144063
22	0.099699
19	0.188416
49	0.096633
29	0.143549
62	0.172604
52	0.144930
20	0.137763
0	0.192865
85	0.280839
80	0.318384
20	0.050881
67	0.168373
5	0.150733
62	0.172772
49	0.089501
53	0.105776
58	0.138182
58	0.172223
53	0.098554
54	0.126174
29	0.169408
95	0.149935
80	0.158552
71	0.161884
17	0.151477
99	0.179674
80	0.286985
67	0.135919
84	0.229196
104	0.179280
27	0.176540
98	0.177544
32	0.192941
95	0.166300
9	0.167293
113	0.186084
98	0.147602
45	0.233925
59	0.126736
84	0.148670
9	0.225567
90	0.074040
90	0.148945
7	0.356228
45	0.119367
84	0.127965
6	0.169080
6	0.126127
34	0.227555
84	0.078937
68	0.147117
84	0.145724
84	0.137709
47	0.176941
34	0.096335
6	0.159985
8	0.079261
85	0.108496
45	0.158332
6	0.175251
6	0.195512
84	0.108684
8	0.146004
8	0.124653
84	0.111383
6	0.144529
84	0.192201
84	0.175925
45	0.214705
8	0.210443
84	0.190906
45	0.195486
47	0.169647
45	0.207608
6	0.147408
6	0.177159
84	0.130190
77	0.158127
45	0.197670
65	0.145803
34	0.169626
96	0.158068
24	0.155206
45	0.088969
84	0.176305
84	0.086177
84	0.095432
84	0.102514
59	0.073929
9	0.173617
27	0.128434
86	0.213685
47	0.114706
47	0.107338
80	0.100342
32	0.148668
81	0.204137
17	0.120082
112	0.149535
9	0.144797
81	0.113436
73	0.186420
81	0.198569
6	0.202958
77	0.153082
84	0.148897
113	0.188280
45	0.122299
45	0.219788
45	0.121875
81	0.197068
18	0.228778
18	0.176615
18	0.255265
45	0.085258
6	0.186040
72	0.136825
29	0.098281
84	0.105085
72	0.179897
9	0.072146
24	0.099970
84	0.106840
84	0.125835
9	0.156140
81	0.272679
6	0.200480
8	0.092593
72	0.157143
84	0.126667
9	0.130749
84	0.185428
6	0.207125
6	0.098254
9	0.154095
34	0.119745
84	0.094483
32	0.186379
47	0.166709
84	0.118311
44	0.167972
9	0.147009
9	0.117919
71	0.146495
18	0.163507
86	0.193927
86	0.254557
67	0.158167
29	0.184889
65	0.094197
77	0.183020
72	0.208496
86	0.150366
77	0.208617
102	0.117337
86	0.302923
95	0.185716
102	0.125828
56	0.150191
4	0.177940
5	0.160743
18	0.208469
7	0.217011
53	0.209130
60	0.127937
85	0.122000
81	0.149607
16	0.160685
72	0.173194
21	0.215406
100	0.149945
65	0.164806
81	0.328159
0	0.167798
32	0.173583
30	0.140752
65	0.206627
63	0.135865
77	0.186878
0	0.160494
100	0.159154
88	0.198196
29	0.139309
107	0.143079
79	0.088015
29	0.141250
86	0.126707
67	0.172314
29	0.249418
99	0.170346
26	0.126835
50	0.146187
96	0.130564
61	0.184022
0	0.204378
118	0.120411
56	0.187573
35	0.194457
87	0.170845
0	0.178738
94	0.194855
99	0.176558
66	0.218463
72	0.173889
53	0.210515
64	0.166007
59	0.081506
98	0.143505
54	0.291292
48	0.115184
96	0.097564
24	0.159467
8	0.085396
69	0.141420
9	0.187990
45	0.165832
59	0.144639
96	0.181108
84	0.094869
20	0.149839
16	0.111588
102	0.142044
86	0.113219
4	0.110766
28	0.104053
49	0.137461
81	0.148366
77	0.122775
45	0.163355
66	0.252506
45	0.132386
17	0.168074
99	0.140148
90	0.116802
34	0.211581
112	0.228919
54	0.232747
77	0.146247
117	0.144219
90	0.150367
96	0.098132
77	0.172912
26	0.123973
59	0.142184
111	0.140355
37	0.093441
59	0.100470
62	0.208057
62	0.167159
65	0.246724
42	0.175673
72	0.235676
117	0.328130
117	0.134362
8	0.168071
108	0.564094
70	0.061633
45	0.233043
108	0.252871
59	0.132302
9	0.220260
90	0.176470
56	0.251788
45	0.138992
72	0.229949
97	0.246301
90	0.101448
18	0.118915
89	0.194000
61	0.203482
68	0.134086
70	0.069842
70	0.186662
70	0.254570
77	0.183488
87	0.091708
53	0.160499
119	0.123294
59	0.123241
7	0.274845
49	0.100526
60	0.123727
37	0.110818
114	0.189017
27	0.170728
102	0.162970
84	0.095081
37	0.237113
111	0.125170
0	0.136437
81	0.249651
18	0.693767
8	0.122654
79	0.179649
99	0.166664
96	0.129818
8	0.203504
69	0.110189
77	0.184907
97	0.283533
104	0.144557
80	0.132976
3	0.191643
27	0.227599
29	0.214354
96	0.111459
12	0.133435
3	0.221504
11	0.146019
88	0.256348
97	0.279932
6	0.239054
96	0.122022
86	0.130096
77	0.166878
59	0.198949
30	0.199257
82	0.121711
42	0.169292
0	0.149826
87	0.169753
39	0.095534
99	0.282201
78	0.144077
8	0.160123
90	0.079581
19	0.162261
59	0.127061
78	0.110615
77	0.199424
88	0.116610
82	0.090175
90	0.105973
55	0.123254
111	0.094290
75	0.150849
7	0.207326
94	0.131914
77	0.181982
9	0.236978
13	0.101404
37	0.165482
29	0.152353
41	0.114869
72	0.140394
17	0.156525
47	0.091771
9	0.144576
86	0.154345
53	0.214360
28	0.150024
111	0.132906
28	0.123776
80	0.073301
7	0.267729
111	0.183906
0	0.207858
79	0.149520
35	0.143316
111	0.157845
36	0.084249
6	0.117222
80	0.148023
36	0.198450
44	0.285803
78	0.120408
28	0.186770
111	0.170092
111	0.166510
37	0.138166
30	0.217087
73	0.204908
1	0.165019
13	0.155100
111	0.169349
44	0.186870
118	0.182321
28	0.140214
57	0.083841
67	0.140117
7	0.277365
60	0.223749
53	0.288682
2	0.111128
80	0.117160
60	0.170200
76	0.301784
78	0.133104
46	0.206571
65	0.182334
113	0.124428
17	0.122464
77	0.286090
90	0.114648
44	0.225590
77	0.185762
32	0.187817
47	0.187390
17	0.125499
27	0.117228
102	0.150086
77	0.141343
79	0.148155
59	0.101997
44	0.144593
111	0.170200
26	0.140876
0	0.111193
29	0.195091
62	0.121435
112	0.190949
118	0.143928
38	0.200986
53	0.203969
35	0.131415
29	0.121470
102	0.204540
44	0.186266
44	0.185673
68	0.189292
98	0.165518
6	0.091250
76	0.348310
6	0.175621
111	0.160776
98	0.159972
24	0.201447
54	0.173457
104	0.153280
91	0.104084
27	0.137754
32	0.184240
5	0.115224
96	0.243127
44	0.264092
0	0.185717
86	0.152944
81	0.194568
34	0.142517
47	0.282767
9	0.181871
65	0.204892
108	0.278658
59	0.087271
70	0.216153
70	0.172098
97	0.398044
96	0.130504
54	0.221999
117	0.346642
96	0.170027
77	0.206925
77	0.290225
8	0.160232
47	0.128008
70	0.143654
81	0.300009
45	0.247577
81	0.211674
54	0.222259
59	0.186988
117	0.258760
77	0.190683
81	0.268642
117	0.163457
96	0.179755
96	0.088203
117	0.185046
70	0.220399
90	0.132995
96	0.121095
65	0.189771
62	0.167866
90	0.131558
96	0.243347
47	0.208929
96	0.128320
70	0.228513
70	0.213200
9	0.214983
98	0.135542
64	0.150888
69	0.146114
9	0.367930
72	0.176141
59	0.080544
70	0.116982
70	0.130159
59	0.110442
9	0.213286
108	0.168483
90	0.117260
97	0.221588
90	0.118904
90	0.060911
70	0.179335
24	0.269160
24	0.159204
6	0.167292
47	0.223079
34	0.165071
47	0.203874
70	0.136754
70	0.150887
90	0.126251
112	0.264597
90	0.092528
108	0.338847
97	0.232185
97	0.183705
97	0.359873
97	0.220561
112	0.170740
108	0.451368
24	0.201342
64	0.149781
77	0.196834
117	0.211165
59	0.161713
64	0.160241
54	0.293971
96	0.149146
96	0.225510
72	0.142217
90	0.139318
97	0.350760
9	0.146246
90	0.146177
70	0.194152
70	0.191671
96	0.209221
70	0.166473
96	0.153846
77	0.248276
96	0.165332
77	0.192103
96	0.203433
59	0.205491
16	0.205393
68	0.278808
77	0.201383
27	0.149124
59	0.091890
1	0.158061
86	0.164153
3	0.185705
15	0.160380
110	0.139877
107	0.136162
13	0.198992
87	0.078152
115	0.154369
109	0.114604
66	0.206482
14	0.118129
21	0.125543
15	0.126904
15	0.145015
65	0.127247
5	0.154031
14	0.068754
18	0.191875
27	0.158948
48	0.113414
93	0.210216
48	0.134453
93	0.154344
56	0.137680
47	0.103916
100	0.152798
110	0.295293
90	0.188617
3	0.150812
117	0.241042
81	0.289212
4	0.214457
117	0.146436
89	0.144050
38	0.178175
28	0.160630
43	0.124178
46	0.164380
43	0.143922
46	0.305195
43	0.226372
62	0.150730
44	0.373347
97	0.344316
108	0.279343
26	0.147761
59	0.152677
109	0.164728
22	0.196979
48	0.211247
96	0.187732
48	0.134941
101	0.156773
16	0.132760
17	0.186529
48	0.112639
48	0.168452
63	0.276740
32	0.325063
3	0.199611
102	0.175429
100	0.128817
48	0.155965
38	0.124453
56	0.250338
105	0.266772
4	0.146315
27	0.163938
107	0.100527
95	0.147925
65	0.163780
27	0.169599
18	0.304173
93	0.185272
76	0.187764
18	0.159502
92	0.104753
101	0.170563
76	0.400370
51	0.245834
96	0.099055
14	0.108343
76	0.111087
54	0.205941
18	0.161169
20	0.144831
41	0.196279
14	0.037347
116	0.221699
5	0.156124
32	0.183424
84	0.175911
41	0.159862
100	0.092685
110	0.060337
55	0.137958
76	0.252089
22	0.084660
40	0.085318
76	0.181049
1	0.106683
11	0.090225
67	0.150370
28	0.121941
98	0.179545
44	0.175793
29	0.126735
17	0.165077
62	0.078283
46	0.210840
44	0.151663
44	0.148091
51	0.276158
106	0.118189
18	0.161284
112	0.215459
104	0.180032
44	0.199434
112	0.086241
18	0.221240
46	0.149886
51	0.141941
112	0.109068
44	0.144373
44	0.157683
112	0.085893
119	0.128881
28	0.074333
46	0.215928
39	0.135867
46	0.234418
76	0.134494
67	0.305497
112	0.185986
2	0.088997
97	0.194373
23	0.147875
110	0.120000
97	0.286835
28	0.167933
41	0.225278
97	0.228922
5	0.106533
23	0.136210
112	0.176754
13	0.157506
72	0.120410
18	0.202402
44	0.212057
34	0.175327
67	0.201632
44	0.237426
84	0.170571
44	0.199013
112	0.303090
44	0.154660
52	0.103178
56	0.203829
119	0.155434
66	0.210936
60	0.087148
97	0.230810
99	0.170862
56	0.173234
49	0.111654
115	0.167154
97	0.199392
67	0.194108
67	0.198621
112	0.080631
41	0.158814
7	0.191875
119	0.142434
86	0.121541
112	0.156042
46	0.185019
13	0.180027
95	0.093904
67	0.191573
67	0.159474
13	0.137835
56	0.176572
62	0.100572
41	0.165370
101	0.184856
13	0.074433
112	0.106933
62	0.107165
97	0.136225
67	0.142006
71	0.128670
69	0.215896
78	0.101755
33	0.183435
67	0.143507
36	0.191065
86	0.181255
28	0.186432
86	0.191503
28	0.269675
0	0.167809
55	0.230242
77	0.170624
41	0.240597
41	0.248304
0	0.172822
101	0.214862
73	0.214169
0	0.214870
46	0.208853
46	0.096600
0	0.102383
46	0.246704
1	0.166097
108	0.171462
46	0.177002
28	0.172724
51	0.194063
51	0.182490
51	0.210086
53	0.137125
111	0.168798
0	0.176724
0	0.247015
18	0.384732
46	0.295954
18	0.278333
0	0.268026
0	0.183684
0	0.192786
51	0.147415
46	0.133443
88	0.218006
0	0.214937
0	0.263395
29	0.174509
111	0.112346
53	0.133120
0	0.231345
28	0.189123
95	0.152748
88	0.220619
0	0.327156
80	0.165340
0	0.187445
0	0.172603
28	0.213820
28	0.199222
0	0.202641
119	0.106375
51	0.280831
0	0.151518
53	0.186809
88	0.154586
57	0.098969
111	0.159275
79	0.118924
0	0.200100
75	0.167560
0	0.137245
75	0.130201
99	0.167419
0	0.234669
52	0.106956
12	0.187785
0	0.170287
79	0.233625
35	0.146713
35	0.154483
99	0.110592
53	0.132106
0	0.214619
7	0.247468
110	0.194534
43	0.166245
41	0.296148
53	0.121024
111	0.149872
111	0.172329
0	0.178173
0	0.213948
46	0.175235
53	0.153311
0	0.143643
29	0.187413
28	0.170667
80	0.165034
111	0.145145
0	0.157640
53	0.203004
103	0.156416
83	0.097178
55	0.211356
103	0.178215
43	0.167607
88	0.127129
110	0.169193
17	0.264724
37	0.077497
55	0.303218
56	0.253936
57	0.121753
55	0.235084
67	0.144976
0	0.232782
111	0.125190
54	0.230666
18	0.147284
56	0.161778
30	0.136644
88	0.137549
60	0.136239
0	0.142647
0	0.226876
20	0.141235
111	0.155616
58	0.162802
56	0.180230
54	0.203008
107	0.192773
88	0.088173
88	0.174998
58	0.217891
0	0.175998
117	0.168266
62	0.135465
56	0.193504
86	0.208791
53	0.479802
66	0.140942
61	0.206629
66	0.197533
67	0.176930
0	0.226327
83	0.222333
41	0.218232
76	0.173740
73	0.202125
53	0.211172
88	0.271109
53	0.334046
46	0.280402
76	0.340272
97	0.190894
76	0.151910
76	0.201269
76	0.232290
88	0.203422
53	0.153611
56	0.247936
7	0.235542
29	0.139374
0	0.188565
46	0.242383
46	0.194902
46	0.265634
46	0.184599
7	0.223108
56	0.225860
67	0.234431
44	0.222693
79	0.196149
102	0.156444
0	0.177639
0	0.182864
30	0.218067
67	0.140652
53	0.178053
46	0.334913
79	0.166395
56	0.172151
111	0.190980
0	0.165372
26	0.136486
18	0.184157
78	0.174327
0	0.248731
7	0.172562
0	0.174557
23	0.140930
46	0.126118
0	0.126488
111	0.173474
23	0.177673
6	0.189362
0	0.217127
46	0.116939
76	0.155137
80	0.185633
113	0.137288
9	0.227055
8	0.081875
8	0.108729
65	0.162892
47	0.111483
8	0.173182
112	0.157459
32	0.235030
8	0.131786
84	0.161793
77	0.271106
24	0.117575
84	0.181378
6	0.155482
73	0.177258
117	0.220127
16	0.161204
81	0.107712
77	0.205130
29	0.132510
54	0.275844
28	0.158795
6	0.176164
6	0.152131
17	0.133499
81	0.252716
84	0.190224
91	0.154641
47	0.131594
102	0.180228
117	0.165793
17	0.171783
81	0.222678
50	0.194093
9	0.192581
81	0.182067
91	0.190603
81	0.320518
6	0.168389
32	0.308421
112	0.226336
54	0.208711
18	0.475952
28	0.200818
54	0.256048
34	0.140493
6	0.136446
6	0.206501
84	0.099813
17	0.129695
34	0.116565
9	0.199264
84	0.156235
65	0.175704
47	0.174140
17	0.134327
47	0.231039
9	0.299902
54	0.198659
97	0.240205
45	0.178888
34	0.245234
105	0.190484
73	0.124691
8	0.200348
119	0.152208
47	0.301040
18	0.291931
114	0.115560
0	0.208473
18	0.172394
86	0.107025
30	0.201476
84	0.123670
84	0.094989
6	0.195601
96	0.144940
66	0.160831
45	0.195047
73	0.144557
27	0.144634
47	0.182232
80	0.125488
40	0.202497
44	0.221779
46	0.232998
41	0.193858
65	0.217234
54	0.212704
22	0.097586
26	0.108792
39	0.122670
4	0.147734
112	0.161269
19	0.155372
119	0.184668
110	0.155515
68	0.189959
29	0.157170
62	0.147173
99	0.102297
69	0.282365
28	0.137325
2	0.111275
29	0.154341
12	0.076887
75	0.101148
71	0.145028
29	0.192086
18	0.170250
77	0.260678
29	0.139392
18	0.179224
26	0.162979
118	0.148867
71	0.113624
27	0.212790
28	0.153205
29	0.105438
58	0.185040
56	0.207861
54	0.216246
29	0.262987
26	0.124629
104	0.194963
99	0.134086
36	0.154426
95	0.102271
13	0.126509
34	0.147363
36	0.197481
28	0.140767
73	0.170514
69	0.179218
18	0.272808
108	0.230966
60	0.089628
4	0.151461
28	0.118435
69	0.171444
28	0.137214
77	0.105607
61	0.143056
54	0.256341
108	0.204138
32	0.156302
55	0.080799
41	0.198589
111	0.174609
9	0.157072
56	0.270863
92	0.165931
2	0.109988
28	0.162628
17	0.145798
0	0.164886
18	0.213644
33	0.231816
67	0.190483
32	0.228407
81	0.127415
46	0.164803
36	0.110198
77	0.215061
24	0.190409
108	0.186086
67	0.142887
104	0.171420
28	0.213731
12	0.151201
28	0.126637
47	0.164925
113	0.170581
66	0.122311
18	0.155496
41	0.147417
29	0.162363
32	0.170947
77	0.145495
77	0.147809
73	0.136312
28	0.162696
28	0.140653
27	0.194058
6	0.136968
99	0.165824
69	0.151232
54	0.252350
80	0.194834
29	0.137595
104	0.131658
18	0.176001
18	0.250327
69	0.155503
69	0.188478
21	0.197241
66	0.147741
60	0.128967
94	0.134604
28	0.097686
60	0.073497
91	0.207025
52	0.161642
69	0.156827
91	0.145751
31	0.105611
74	0.146822
66	0.166540
94	0.197916
91	0.216096
60	0.171605
91	0.165824
39	0.109088
21	0.102086
60	0.106835
13	0.166974
96	0.178279
73	0.172353
19	0.120545
69	0.180822
115	0.097837
62	0.103730
74	0.134842
2	0.123975
60	0.156315
62	0.145046
49	0.142788
56	0.168173
102	0.102371
58	0.087014
115	0.166628
19	0.116646
22	0.131108
95	0.141522
67	0.182353
18	0.278483
39	0.121741
105	0.145036
27	0.168291
95	0.147131
36	0.155800
66	0.088830
73	0.126276
95	0.133651
39	0.132797
67	0.190729
102	0.194061
3	0.167708
3	0.166752
48	0.120575
79	0.200166
58	0.225352
102	0.192758
104	0.117528
57	0.184168
99	0.164174
118	0.092564
70	0.143407
118	0.241547
79	0.209719
37	0.300816
77	0.193911
11	0.130642
81	0.186528
73	0.130703
66	0.224627
88	0.247854
99	0.131421
81	0.245509
4	0.152854
34	0.213597
19	0.156158
36	0.106064
82	0.148637
118	0.228813
28	0.163157
104	0.206609
74	0.146516
85	0.237874
29	0.151041
67	0.167896
62	0.116357
82	0.121876
91	0.158434
73	0.192548
104	0.238427
44	0.216612
12	0.194055
57	0.095300
60	0.136401
58	0.159898
56	0.186883
58	0.150840
11	0.147615
102	0.193185
81	0.220120
65	0.147575
113	0.292312
80	0.219110
66	0.182672
69	0.184832
54	0.226853
40	0.117650
24	0.196658
95	0.164340
11	0.130043
62	0.162199
69	0.169951
29	0.215748
71	0.102295
81	0.173609
13	0.139057
81	0.160836
50	0.192884
36	0.158211
6	0.182930
46	0.190374
12	0.169573
36	0.179799
26	0.118923
6	0.147208
47	0.190283
36	0.165611
81	0.182531
65	0.186860
80	0.108694
60	0.151091
47	0.136742
84	0.090881
65	0.174850
36	0.204247
0	0.169303
81	0.099400
71	0.192808
65	0.113636
28	0.231935
62	0.157655
66	0.174612
62	0.120719
18	0.203778
99	0.141557
114	0.098630
9	0.188373
27	0.130705
80	0.188493
68	0.207948
97	0.297638
113	0.170685
67	0.161133
67	0.243235
108	0.142811
99	0.214957
28	0.190597
32	0.331438
62	0.147909
50	0.184299
69	0.110731
65	0.198697
56	0.191943
12	0.153132
63	0.180706
67	0.163650
77	0.173674
0	0.150422
47	0.221467
56	0.118788
108	0.283937
54	0.170355
53	0.153323
8	0.135137
81	0.256418
27	0.150507
65	0.172899
81	0.187815
105	0.199318
101	0.157549
104	0.132343
63	0.182878
66	0.168166
81	0.185173
38	0.154093
28	0.153729
69	0.167078
29	0.193591
32	0.192353
69	0.211521
111	0.122658
18	0.206595
69	0.158128
40	0.130680
117	0.147618
102	0.163560
104	0.208012
77	0.153376
81	0.134167
104	0.108242
41	0.205571
95	0.156225
90	0.260574
62	0.143991
102	0.180594
65	0.160393
34	0.190981
25	0.207148
104	0.171569
12	0.205312
72	0.186600
9	0.206533
8	0.221863
8	0.138640
45	0.294274
47	0.203342
47	0.183755
81	0.120829
32	0.176267
34	0.186438
47	0.150108
6	0.180940
73	0.199290
104	0.166446
45	0.144911
47	0.146832
34	0.243121
45	0.175594
77	0.162386
113	0.155396
34	0.202934
117	0.137436
75	0.189233
81	0.159953
113	0.219389
65	0.150633
32	0.235090
118	0.151625
41	0.299624
81	0.225948
6	0.145844
47	0.169371
108	0.278128
97	0.312941
47	0.141969
25	0.172543
65	0.189034
47	0.178644
36	0.237120
47	0.181061
80	0.160041
17	0.115303
69	0.200216
104	0.139316
28	0.221212
12	0.172733
27	0.165419
6	0.152324
29	0.194128
18	0.260067
47	0.171578
8	0.191532
117	0.329610
6	0.160342
56	0.203923
56	0.194110
81	0.227434
54	0.262200
47	0.121601
6	0.191934
37	0.119794
44	0.211019
80	0.321611
44	0.389699
47	0.202220
36	0.148060
47	0.153320
79	0.152326
69	0.164701
24	0.183899
102	0.157307
89	0.158524
4	0.148462
6	0.220474
4	0.127546
81	0.251627
18	0.171716
54	0.272920
47	0.134894
6	0.149655
6	0.167514
98	0.230965
73	0.157069
47	0.157345
46	0.216781
37	0.141243
79	0.125521
118	0.198733
104	0.269104
21	0.125821
66	0.206699
118	0.154522
79	0.151115
7	0.260968
91	0.150327
6	0.162470
18	0.467685
88	0.208309
49	0.115860
2	0.138552
0	0.139365
28	0.193804
41	0.201193
62	0.172849
118	0.152799
79	0.132812
0	0.190998
26	0.195596
69	0.210682
36	0.184663
86	0.183810
80	0.151152
44	0.247546
118	0.185823
35	0.195543
80	0.266376
78	0.241773
47	0.185460
102	0.267720
95	0.200370
77	0.163807
112	0.282849
86	0.195864
102	0.162017
44	0.202273
32	0.175926
45	0.183453
55	0.181494
62	0.133357
58	0.160413
72	0.148552
9	0.135718
6	0.191434
78	0.225191
104	0.114351
36	0.235266
72	0.247162
80	0.305598
66	0.201944
79	0.195198
54	0.238590
110	0.080165
104	0.168097
110	0.198302
17	0.155098
112	0.224764
44	0.227390
111	0.232476
12	0.190563
60	0.247897
44	0.246674
17	0.206609
8	0.190354
4	0.150053
65	0.189839
118	0.215627
91	0.252419
18	0.233436
65	0.155816
91	0.160672
36	0.194880
18	0.171807
94	0.142886
12	0.093156
91	0.161209
92	0.169698
92	0.256113
118	0.215132
28	0.166863
54	0.264635
103	0.230550
54	0.212200
62	0.183342
110	0.148989
112	0.186322
76	0.234209
43	0.201411
108	0.195929
95	0.247059
0	0.172609
9	0.119975
0	0.179523
62	0.227676
69	0.225851
98	0.209023
0	0.225921
28	0.214314
115	0.119828
66	0.147431
60	0.141139
66	0.132950
108	0.166507
46	0.205316
73	0.142064
47	0.166741
6	0.140053
67	0.136500
66	0.147519
67	0.162797
41	0.227982
68	0.198754
67	0.135393
95	0.244814
67	0.175681
66	0.221354
44	0.130939
69	0.149371
17	0.212144
92	0.161418
97	0.320054
92	0.138140
44	0.112540
